Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Diff,Path
primrose,https://github.com/ww-tech/primrose,bd9bb8d5d5aaf31d473d01645a862ac9d5fc6f8e,test/test_factory.py::test_unregister,victim,test/test_dag_runner.py::test_run4,test/test_factory.py::test_init,"34a35,38
>     f2 = NodeFactory()
>     n = len(set(f1.name_dict.keys()))
>     f1.unregister('TestWriter')
>     f1 = NodeFactory()
",primrose/ipflakies_result/ac42159a/patch/test_factory_patch_6f19fc89.patch
promise,https://github.com/syrusakbary/promise,4627315476f6b9fc82818327ae09b04f89f9bda7,tests/test_dataloader.py::test_wrong_loader_return_type_does_not_block_async_instance,brittle,tests/test_dataloader.py::test_build_a_simple_data_loader,,"438a439,442
> 
>     def call_fn(keys):
>         return Promise.resolve(keys)
>     identity_loader = DataLoader(call_fn)
",promise/ipflakies_result/dcc38ed9/patch/test_dataloader_patch_7eb30c88.patch
pyTrnsysType,https://github.com/samuelduchesne/pyTrnsysType,6cf552e4ccd66f7b728e84654e580befe2061114,tests/test_xml.py::TestTrnsysModel::test_get_attr_derivative,victim,tests/test_xml.py::TestTrnsysModel::test_set_attr_derivative,tests/test_utils.py::TestRedistributeVertices::test_redistribute_vertices_wrongtype,"175a176
>         'Tests unsupported geometry'
",pyTrnsysType/ipflakies_result/fc72d3fc/patch/test_xml_patch_3fab9b9e.patch
pyatlasclient,https://github.com/verdan/pyatlasclient,6c3ef3926eef059f00730b6bcc1a1787f6bbcd9c,tests/test_models.py::TestDiscoveryREST::test_search_attribute_get,victim,tests/test_models.py::TestDiscoveryREST::test_search_basic_get,tests/test_client.py::TestClient::test_atlas_client,"453a454
>         client = Atlas('localhost', port=21000, username='admin', password='admin')
",pyatlasclient/ipflakies_result/9953f7c0/patch/test_models_patch_ef06bded.patch
pyatlasclient,https://github.com/verdan/pyatlasclient,6c3ef3926eef059f00730b6bcc1a1787f6bbcd9c,tests/test_models.py::TestDiscoveryREST::test_search_attribute_get,victim,tests/test_models.py::TestDiscoveryREST::test_search_basic_get,tests/test_models.py::TestEntityREST::test_entity_post,"453a454
>         mocker.patch.object(atlas_client.entity_post.client, 'post')
",pyatlasclient/ipflakies_result/9953f7c0/patch/test_models_patch_a6f47ca2.patch
pydbvolve,https://github.com/Teamworksapp/pydbvolve,e18bb8cf98997c52de0cf30a8e106c480ba0bb57,tests/unittests/test_00_initialization.py::test_09_get_migration_table_schema,victim,tests/unittests/test_00_initialization.py::test_14_load_config,tests/unittests/test_00_initialization.py::test_15_run_config,"102a103
>     importlib.reload(pydbvolve)
",pydbvolve/ipflakies_result/f9270d5e/patch/test_00_initialization_patch_117f2f20.patch
pydbvolve,https://github.com/Teamworksapp/pydbvolve,e18bb8cf98997c52de0cf30a8e106c480ba0bb57,tests/unittests/test_00_initialization.py::test_13_pre_config,victim,tests/unittests/test_00_initialization.py::test_14_load_config,tests/unittests/test_00_initialization.py::test_15_run_config,"154a155
>     importlib.reload(pydbvolve)
",pydbvolve/ipflakies_result/97b1a38e/patch/test_00_initialization_patch_117f2f20.patch
pydbvolve,https://github.com/Teamworksapp/pydbvolve,e18bb8cf98997c52de0cf30a8e106c480ba0bb57,tests/unittests/test_01_migration_table.py::test_02_check_migration_table_bad_structure,brittle,tests/unittests/test_01_migration_table.py::test_01_check_migration_table_init,,"129a130,133
>     'Verify that the migration table can be detected'
>     config = pydbvolve.initialize(TEST_CONFIG_FILE, 'info', 'r1.1.10', True, False)
>     _drop_migration_table(config)
>     res = pydbvolve.check_migration_table(config)
",pydbvolve/ipflakies_result/ab7d7951/patch/test_01_migration_table_patch_61fd7129.patch
python-fs,https://github.com/chaosmail/python-fs,2567922ced9387e327e65f3244caff3b7af35684,fs/tests/test_mkdir.py::test_mkdir,victim,fs/tests/test_mkdir.py::test_mkdir_recursive,fs/tests/test_add_prefix.py::test_add_prefix_to_filename,"8a9
>     _expected = 'pre_test.csv'
",python-fs/ipflakies_result/657ba33d/patch/test_mkdir_patch_62137649.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_app.py::TestApp::test_add_ssl,brittle,tests/test_app.py::TestApp::test_create_app,,"94a95,98
>         mock_sp.return_value = AppMock('get_app')
>         app_data = AppMock.create_app()['data']
>         response = client.create_app(**app_data)
>         shared['app'] = response
",pyserverpilot/ipflakies_result/92b7ffd9/patch/test_app_patch_24229221.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_app.py::TestApp::test_get_app,brittle,tests/test_app.py::TestApp::test_create_app,,"36a37,40
>         app_data = AppMock.create_app()['data']
>         response = client.create_app(**app_data)
>         shared['app'] = response
>         mock_sp.return_value = AppMock('get_app')
",pyserverpilot/ipflakies_result/a9b4bee6/patch/test_app_patch_24229221.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_app.py::TestApp::test_update_app_validation,brittle,tests/test_app.py::TestApp::test_create_app,,"82a83,86
>         mock_sp.return_value = AppMock('get_app')
>         app_data = AppMock.create_app()['data']
>         response = client.create_app(**app_data)
>         shared['app'] = response
",pyserverpilot/ipflakies_result/d20a5553/patch/test_app_patch_24229221.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_db.py::TestDb::test_get_db,brittle,tests/test_db.py::TestDb::test_create_db,,"42a43,46
>         mock_sp.return_value = DbMock('get_db')
>         db_data = DbMock.create_db()['data']
>         response = client.create_db(**db_data)
>         shared['db'] = response
",pyserverpilot/ipflakies_result/3c3c60c8/patch/test_db_patch_ab67d6b9.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_db.py::TestDb::test_update_db,brittle,tests/test_db.py::TestDb::test_create_db,,"82a83,86
>         mock_sp.return_value = DbMock('get_db')
>         db_data = DbMock.create_db()['data']
>         response = client.create_db(**db_data)
>         shared['db'] = response
",pyserverpilot/ipflakies_result/2749b91e/patch/test_db_patch_ab67d6b9.patch
pysllo,https://github.com/kivio/pysllo,8bc4d17f9a668e9aff3c77f688f0c06ed2e7686b,tests/test_propagation_logger.py::test_forcing_level_by_dict,victim,tests/test_propagation_logger.py::test_forcing_level_by_level_value,tests/test_propagation_logger.py::test_level_propagation,"1,128c1,140
< import pytest
< import logging
< 
< 
< def test_forcing_level_by_level_value(propagation_logger, handler):
<     msg = ""TEST""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logging.DEBUG)
<     propagation_logger.debug(msg)
<     record = handler.pop()
< 
<     assert record.msg == msg
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_by_level_name(propagation_logger, handler):
<     msg = ""TEST""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logging.getLevelName(logging.DEBUG))
<     propagation_logger.debug(msg)
<     record = handler.pop()
<     assert record.msg == msg
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_level_propagation(propagation_logger, handler):
<     msg1 = ""TEST1""
<     msg2 = ""TEST2""
<     propagation_logger.set_propagation(True)
<     propagation_logger.setLevel(logging.INFO)
< 
<     def test_second_level():
<         propagation_logger.debug(msg2)
< 
<     @propagation_logger.level_propagation(logging.DEBUG)
<     def test_first_level():
<         propagation_logger.debug(msg1)
<         test_second_level()
< 
<     test_first_level()
<     test_second_level()
< 
<     record2 = handler.pop()
<     record1 = handler.pop()
<     assert record1.levelname == logging.getLevelName(logging.DEBUG)
<     assert record2.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_reset_level(propagation_logger, handler):
<     msg = ""TEST""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logging.getLevelName(logging.DEBUG))
<     propagation_logger.reset_level()
<     propagation_logger.debug(msg)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_with_kwargs_by_level(propagation_logger, handler):
<     msg1 = ""TEST1""
<     msg2 = ""TEST2""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logger_1=logging.DEBUG)
<     additional_logger = logging.getLogger('logger_1')
<     additional_logger.setLevel(logging.INFO)
<     additional_logger.addHandler(handler)
<     propagation_logger.debug(msg1)
<     additional_logger.debug(msg2)
<     record = handler.pop()
<     assert record.msg == msg2
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_with_kwargs_by_level(propagation_logger, handler):
<     msg1 = ""TEST1""
<     msg2 = ""TEST2""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logger_1=""DEBUG"")
<     additional_logger = logging.getLogger('logger_1')
<     additional_logger.setLevel(logging.INFO)
<     additional_logger.addHandler(handler)
<     propagation_logger.debug(msg1)
<     additional_logger.debug(msg2)
<     record = handler.pop()
<     assert record.msg == msg2
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_by_dict(propagation_logger, handler):
<     msg1 = ""TEST1""
<     msg2 = ""TEST2""
<     propagation_logger.setLevel(logging.INFO)
<     levels = {
<             'logger_1': logging.DEBUG
<         }
<     propagation_logger.force_level(levels)
<     additional_logger = logging.getLogger('logger_1')
<     additional_logger.setLevel(logging.INFO)
<     additional_logger.addHandler(handler)
<     propagation_logger.debug(msg1)
<     additional_logger.debug(msg2)
<     record = handler.pop()
<     assert record.msg == msg2
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_without_args_and_kwargs(propagation_logger, handler):
<     with pytest.raises(TypeError) as exc_info:
<         propagation_logger.force_level()
<     assert '0 given' in str(exc_info.value)
< 
< 
< def test_forcing_level_with_too_many_args(propagation_logger, handler):
<     with pytest.raises(TypeError) as exc_info:
<         propagation_logger.force_level(logging.DEBUG, logging.DEBUG)
<     assert '2 given' in str(exc_info.value)
---
> import pytest
> import logging
> 
> 
> def test_forcing_level_by_level_value(propagation_logger, handler):
>     msg = ""TEST""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logging.DEBUG)
>     propagation_logger.debug(msg)
>     record = handler.pop()
> 
>     assert record.msg == msg
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_by_level_name(propagation_logger, handler):
>     msg = ""TEST""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logging.getLevelName(logging.DEBUG))
>     propagation_logger.debug(msg)
>     record = handler.pop()
>     assert record.msg == msg
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_level_propagation(propagation_logger, handler):
>     msg1 = ""TEST1""
>     msg2 = ""TEST2""
>     propagation_logger.set_propagation(True)
>     propagation_logger.setLevel(logging.INFO)
> 
>     def test_second_level():
>         propagation_logger.debug(msg2)
> 
>     @propagation_logger.level_propagation(logging.DEBUG)
>     def test_first_level():
>         propagation_logger.debug(msg1)
>         test_second_level()
> 
>     test_first_level()
>     test_second_level()
> 
>     record2 = handler.pop()
>     record1 = handler.pop()
>     assert record1.levelname == logging.getLevelName(logging.DEBUG)
>     assert record2.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_reset_level(propagation_logger, handler):
>     msg = ""TEST""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logging.getLevelName(logging.DEBUG))
>     propagation_logger.reset_level()
>     propagation_logger.debug(msg)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_with_kwargs_by_level(propagation_logger, handler):
>     msg1 = ""TEST1""
>     msg2 = ""TEST2""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logger_1=logging.DEBUG)
>     additional_logger = logging.getLogger('logger_1')
>     additional_logger.setLevel(logging.INFO)
>     additional_logger.addHandler(handler)
>     propagation_logger.debug(msg1)
>     additional_logger.debug(msg2)
>     record = handler.pop()
>     assert record.msg == msg2
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_with_kwargs_by_level(propagation_logger, handler):
>     msg1 = ""TEST1""
>     msg2 = ""TEST2""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logger_1=""DEBUG"")
>     additional_logger = logging.getLogger('logger_1')
>     additional_logger.setLevel(logging.INFO)
>     additional_logger.addHandler(handler)
>     propagation_logger.debug(msg1)
>     additional_logger.debug(msg2)
>     record = handler.pop()
>     assert record.msg == msg2
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_by_dict(propagation_logger, handler):
>     msg1 = 'TEST1'
>     msg2 = 'TEST2'
> 
>     def test_second_level():
>         propagation_logger.debug(msg2)
> 
>     @propagation_logger.level_propagation(logging.DEBUG)
>     def test_first_level():
>         propagation_logger.debug(msg1)
>         test_second_level()
>     test_first_level()
>     record2 = handler.pop()
>     msg1 = ""TEST1""
>     msg2 = ""TEST2""
>     propagation_logger.setLevel(logging.INFO)
>     levels = {
>             'logger_1': logging.DEBUG
>         }
>     propagation_logger.force_level(levels)
>     additional_logger = logging.getLogger('logger_1')
>     additional_logger.setLevel(logging.INFO)
>     additional_logger.addHandler(handler)
>     propagation_logger.debug(msg1)
>     additional_logger.debug(msg2)
>     record = handler.pop()
>     assert record.msg == msg2
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_without_args_and_kwargs(propagation_logger, handler):
>     with pytest.raises(TypeError) as exc_info:
>         propagation_logger.force_level()
>     assert '0 given' in str(exc_info.value)
> 
> 
> def test_forcing_level_with_too_many_args(propagation_logger, handler):
>     with pytest.raises(TypeError) as exc_info:
>         propagation_logger.force_level(logging.DEBUG, logging.DEBUG)
>     assert '2 given' in str(exc_info.value)
",pysllo/ipflakies_result/56100062/patch/test_propagation_logger_patch_54a65526.patch
pysllo,https://github.com/kivio/pysllo,8bc4d17f9a668e9aff3c77f688f0c06ed2e7686b,tests/test_propagation_logger.py::test_forcing_level_by_dict,victim,tests/test_propagation_logger.py::test_forcing_level_by_level_value,tests/test_propagation_logger.py::test_reset_level,"1,128c1,129
< import pytest
< import logging
< 
< 
< def test_forcing_level_by_level_value(propagation_logger, handler):
<     msg = ""TEST""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logging.DEBUG)
<     propagation_logger.debug(msg)
<     record = handler.pop()
< 
<     assert record.msg == msg
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_by_level_name(propagation_logger, handler):
<     msg = ""TEST""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logging.getLevelName(logging.DEBUG))
<     propagation_logger.debug(msg)
<     record = handler.pop()
<     assert record.msg == msg
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_level_propagation(propagation_logger, handler):
<     msg1 = ""TEST1""
<     msg2 = ""TEST2""
<     propagation_logger.set_propagation(True)
<     propagation_logger.setLevel(logging.INFO)
< 
<     def test_second_level():
<         propagation_logger.debug(msg2)
< 
<     @propagation_logger.level_propagation(logging.DEBUG)
<     def test_first_level():
<         propagation_logger.debug(msg1)
<         test_second_level()
< 
<     test_first_level()
<     test_second_level()
< 
<     record2 = handler.pop()
<     record1 = handler.pop()
<     assert record1.levelname == logging.getLevelName(logging.DEBUG)
<     assert record2.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_reset_level(propagation_logger, handler):
<     msg = ""TEST""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logging.getLevelName(logging.DEBUG))
<     propagation_logger.reset_level()
<     propagation_logger.debug(msg)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_with_kwargs_by_level(propagation_logger, handler):
<     msg1 = ""TEST1""
<     msg2 = ""TEST2""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logger_1=logging.DEBUG)
<     additional_logger = logging.getLogger('logger_1')
<     additional_logger.setLevel(logging.INFO)
<     additional_logger.addHandler(handler)
<     propagation_logger.debug(msg1)
<     additional_logger.debug(msg2)
<     record = handler.pop()
<     assert record.msg == msg2
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_with_kwargs_by_level(propagation_logger, handler):
<     msg1 = ""TEST1""
<     msg2 = ""TEST2""
<     propagation_logger.setLevel(logging.INFO)
<     propagation_logger.force_level(logger_1=""DEBUG"")
<     additional_logger = logging.getLogger('logger_1')
<     additional_logger.setLevel(logging.INFO)
<     additional_logger.addHandler(handler)
<     propagation_logger.debug(msg1)
<     additional_logger.debug(msg2)
<     record = handler.pop()
<     assert record.msg == msg2
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_by_dict(propagation_logger, handler):
<     msg1 = ""TEST1""
<     msg2 = ""TEST2""
<     propagation_logger.setLevel(logging.INFO)
<     levels = {
<             'logger_1': logging.DEBUG
<         }
<     propagation_logger.force_level(levels)
<     additional_logger = logging.getLogger('logger_1')
<     additional_logger.setLevel(logging.INFO)
<     additional_logger.addHandler(handler)
<     propagation_logger.debug(msg1)
<     additional_logger.debug(msg2)
<     record = handler.pop()
<     assert record.msg == msg2
<     assert record.levelname == logging.getLevelName(logging.DEBUG)
<     with pytest.raises(IndexError):
<         handler.pop()
< 
< 
< def test_forcing_level_without_args_and_kwargs(propagation_logger, handler):
<     with pytest.raises(TypeError) as exc_info:
<         propagation_logger.force_level()
<     assert '0 given' in str(exc_info.value)
< 
< 
< def test_forcing_level_with_too_many_args(propagation_logger, handler):
<     with pytest.raises(TypeError) as exc_info:
<         propagation_logger.force_level(logging.DEBUG, logging.DEBUG)
<     assert '2 given' in str(exc_info.value)
---
> import pytest
> import logging
> 
> 
> def test_forcing_level_by_level_value(propagation_logger, handler):
>     msg = ""TEST""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logging.DEBUG)
>     propagation_logger.debug(msg)
>     record = handler.pop()
> 
>     assert record.msg == msg
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_by_level_name(propagation_logger, handler):
>     msg = ""TEST""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logging.getLevelName(logging.DEBUG))
>     propagation_logger.debug(msg)
>     record = handler.pop()
>     assert record.msg == msg
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_level_propagation(propagation_logger, handler):
>     msg1 = ""TEST1""
>     msg2 = ""TEST2""
>     propagation_logger.set_propagation(True)
>     propagation_logger.setLevel(logging.INFO)
> 
>     def test_second_level():
>         propagation_logger.debug(msg2)
> 
>     @propagation_logger.level_propagation(logging.DEBUG)
>     def test_first_level():
>         propagation_logger.debug(msg1)
>         test_second_level()
> 
>     test_first_level()
>     test_second_level()
> 
>     record2 = handler.pop()
>     record1 = handler.pop()
>     assert record1.levelname == logging.getLevelName(logging.DEBUG)
>     assert record2.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_reset_level(propagation_logger, handler):
>     msg = ""TEST""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logging.getLevelName(logging.DEBUG))
>     propagation_logger.reset_level()
>     propagation_logger.debug(msg)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_with_kwargs_by_level(propagation_logger, handler):
>     msg1 = ""TEST1""
>     msg2 = ""TEST2""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logger_1=logging.DEBUG)
>     additional_logger = logging.getLogger('logger_1')
>     additional_logger.setLevel(logging.INFO)
>     additional_logger.addHandler(handler)
>     propagation_logger.debug(msg1)
>     additional_logger.debug(msg2)
>     record = handler.pop()
>     assert record.msg == msg2
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_with_kwargs_by_level(propagation_logger, handler):
>     msg1 = ""TEST1""
>     msg2 = ""TEST2""
>     propagation_logger.setLevel(logging.INFO)
>     propagation_logger.force_level(logger_1=""DEBUG"")
>     additional_logger = logging.getLogger('logger_1')
>     additional_logger.setLevel(logging.INFO)
>     additional_logger.addHandler(handler)
>     propagation_logger.debug(msg1)
>     additional_logger.debug(msg2)
>     record = handler.pop()
>     assert record.msg == msg2
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_by_dict(propagation_logger, handler):
>     propagation_logger.reset_level()
>     msg1 = ""TEST1""
>     msg2 = ""TEST2""
>     propagation_logger.setLevel(logging.INFO)
>     levels = {
>             'logger_1': logging.DEBUG
>         }
>     propagation_logger.force_level(levels)
>     additional_logger = logging.getLogger('logger_1')
>     additional_logger.setLevel(logging.INFO)
>     additional_logger.addHandler(handler)
>     propagation_logger.debug(msg1)
>     additional_logger.debug(msg2)
>     record = handler.pop()
>     assert record.msg == msg2
>     assert record.levelname == logging.getLevelName(logging.DEBUG)
>     with pytest.raises(IndexError):
>         handler.pop()
> 
> 
> def test_forcing_level_without_args_and_kwargs(propagation_logger, handler):
>     with pytest.raises(TypeError) as exc_info:
>         propagation_logger.force_level()
>     assert '0 given' in str(exc_info.value)
> 
> 
> def test_forcing_level_with_too_many_args(propagation_logger, handler):
>     with pytest.raises(TypeError) as exc_info:
>         propagation_logger.force_level(logging.DEBUG, logging.DEBUG)
>     assert '2 given' in str(exc_info.value)
",pysllo/ipflakies_result/56100062/patch/test_propagation_logger_patch_8633acad.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[GeneralOptimizerPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],"93a94
>         (optm, params) = optimizer
",pyswarms/ipflakies_result/1f26ddd8/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[GlobalBestPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],"93a94
>         (optm, params) = optimizer
",pyswarms/ipflakies_result/2b2af743/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[LocalBestPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],"93a94
>         (optm, params) = optimizer
",pyswarms/ipflakies_result/ff42dfd7/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[GeneralOptimizerPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],"86a87
>         (optm, params) = optimizer
",pyswarms/ipflakies_result/2f12e0f2/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[GlobalBestPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],"86a87
>         (optm, params) = optimizer
",pyswarms/ipflakies_result/89a552dd/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[LocalBestPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],"86a87
>         (optm, params) = optimizer
",pyswarms/ipflakies_result/9a3c75df/patch/test_tolerance_patch_0b31c6fa.patch
python-n26,https://github.com/femueller/python-n26,22cb609efbf5125e36879441ea20d5a1c2a51e98,tests/test_cards.py::CardsTests::test_block_card_cli_all,brittle,tests/test_cards.py::CardsTests::test_cards_cli,,"27a28,29
>         from n26.cli import cards
>         result = self._run_cli_cmd(cards)
",python-n26/ipflakies_result/ab1642ec/patch/test_cards_patch_649641ec.patch
python-n26,https://github.com/femueller/python-n26,22cb609efbf5125e36879441ea20d5a1c2a51e98,tests/test_cards.py::CardsTests::test_block_card_cli_single,brittle,tests/test_cards.py::CardsTests::test_block_card_cli_all,,"20a21,24
>         card_id_1 = '12345678-1234-abcd-abcd-1234567890ab'
>         card_id_2 = '22345678-1234-abcd-abcd-1234567890ab'
>         result = self._run_cli_cmd(card_block)
>         from n26.cli import card_block
",python-n26/ipflakies_result/c967cb31/patch/test_cards_patch_8b1b2edf.patch
python-n26,https://github.com/femueller/python-n26,22cb609efbf5125e36879441ea20d5a1c2a51e98,tests/test_cards.py::CardsTests::test_unblock_card_cli_single,brittle,tests/test_cards.py::CardsTests::test_block_card_cli_all,,"37a38,41
>         from n26.cli import card_block
>         card_id_1 = '12345678-1234-abcd-abcd-1234567890ab'
>         card_id_2 = '22345678-1234-abcd-abcd-1234567890ab'
>         result = self._run_cli_cmd(card_block)
",python-n26/ipflakies_result/05403025/patch/test_cards_patch_8b1b2edf.patch
